step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,total_vehicle,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
725.0,0,0.0,0.0,12.345842106238349,29,0,0.0,0.9019611091174511,0,133.0,0.8832609795771562,0,0.0,0.8817739802491363,0,2.0,0.8446380657763674,0,135.0
730.0,0,0.0,0.0,11.993599988533198,29,0,0.0,0.8952436718988239,0,0.0,0.8671424966757313,0,0.0,0.7798727946365562,0,2.0,0.867304701285461,0,2.0
735.0,6,11.0,0.3793103448275862,5.86489137040229,29,2,3.0,0.2060586459411522,0,0.0,0.2525084705698269,3,5.0,0.1916610337458786,1,3.0,0.569309777930435,6,11.0
740.0,12,66.0,2.2758620689655173,6.521597191600961,29,4,22.0,0.3069143425526944,3,14.0,0.35662139755294336,2,18.0,0.2592879097604373,3,18.0,0.3454169528075648,12,72.0
745.0,10,104.0,3.8518518518518516,6.802130775536923,27,2,28.0,0.34560261122305375,3,29.0,0.20405330858992238,2,24.0,0.0,3,33.0,0.36265564593299365,10,114.0
750.0,8,100.0,4.166666666666667,7.371532339579659,24,3,35.0,0.2354017413264762,2,31.0,0.29727215006251667,2,34.0,0.30102339312834364,1,26.0,0.3670765060681502,8,126.0
755.0,6,96.0,4.571428571428571,7.654769974078882,21,3,52.0,0.2586954628102801,2,29.0,0.475187335855936,0,21.0,0.6846272663827019,1,19.0,0.0035837423241400048,6,121.0
760.0,7,108.0,6.352941176470588,6.66541830597484,17,3,44.0,0.24348230458623,2,37.0,0.30554137186221453,0,0.0,0.016059611730357373,2,31.0,0.25614789606500327,7,112.0
765.0,6,94.0,6.266666666666667,6.219293969846956,15,4,61.0,3.9497651100133205e-05,1,32.0,0.4758007621857006,1,5.0,0.0,0,2.0,0.6183990715091157,6,100.0
770.0,7,125.0,10.416666666666666,5.431958832009527,12,4,81.0,0.0,1,39.0,0.6280005600993991,1,10.0,0.0,1,3.0,0.002746656597136111,7,133.0
